WO#,Full Asset Number,Asset Number,Asset Description,Owning Department Code,Description,Description_google_translated,Created By,Creation Date,Scheduled Start Date,Scheduled Completion Date,Operation Seq Num,Operation Start Date,Department Code,Description,Resource Seq Num,Resource,Est Hours,Assigned Units SUM,Completed Hours,Quantity Open,Date Completed,Actual Start Date,Last Update Date,User Name,WO Status,Work Order Status,Priority Disp,Plan Maintenance,Work Order Type Disp,Shutdown Type Disp,Activity,ACTIVITY TYPE,Activity Source Meaning,Activity Cause Disp,Tagout Required,Attribute2,Requirement Code,Parent Work Order,Child Work Order,Relationship Type,Relationship Status Code,Creation Date,Completion Comments,Comments Continued1,Comments Continued2
3103555,PV1-1123-TRH0434-DTS-BRK,434,BRAKE SYSTEM DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 434,MM3,CORREGIR EVENTO DE CARRERA ALTA.,INSPECTION IN PREVENTIVE MAINTENANCE TIRES,37815,21-Mar-16,21-Mar-16,21-Mar-16,10,3/21/2016 10:02,MM3,CORREGIR EVENTO DE CARRERA ALTA.,10,MMTECH,2,2,2,NULL,21-Mar-16,21-Mar-16,04-Apr-16,ERNESTOPEREZ,Closed,Closed,0 - Immediate,N,CM - Corrective,Required,NULL,RP-Repair,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,COMPLETADA.,NULL,NULL
3110673,PV1-1123-TRH0434-IMP-BED,434,BED IMPLEMENTS SYSTEM HAULTRUCK CATERPILLAR 789D 434,MM3,montaje de numero laterals de la tolva,RIM RETORQUEO POS 6,28726,22-Mar-16,16-Jul-16,16-Jul-16,10,7/16/2016 14:52,MM7,montaje de numero laterals de la tolva,10,MMWELD,6,2,NULL,6,NULL,NULL,09-Jun-16,CISABEL,Cancelled,Cancelled,3 - Due less than 30 days,Y,PM - Preventative,Required,NULL,RP-Repair,Production,Operator,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3114891,PV1-1123-TRH0434-ENG,434,ENGINE HAULTRUCK CATERPILLAR 789D 434,MM3,CAMBIO DE GASKET Y O-RING DE BASE DE FILTRO.,CORRECTING EVENT CAREER HIGH.,30757,23-Mar-16,13-Aug-16,13-Aug-16,10,8/13/2016 8:24,MM3,CAMBIO DE GASKET Y O-RING DE BASE DE FILTRO.,10,MMTECH,4,2,1,3.5,13-Aug-16,13-Aug-16,14-Aug-16,VMARTE,Complete,Complete,1 - Due less than 7 days,Y,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,Y,NULL,DEL COMP,NULL,NULL,NULL,NULL,NULL,Se Inspeccion¢ no Hay Presencia  Fuga de aceite del Motor.,NULL,NULL
3126731,PV1-1123-TRH0434,434,HAULTRUCK CATERPILLAR 789D 434,MM3,CAMBIO DE LA MANGUERA DE PRESION DE LA TRANSMISION,laterals mounting number of the hopper,38045,26-Mar-16,26-Mar-16,26-Mar-16,10,3/26/2016 6:42,MM3,CAMBIO DE LA MANGUERA DE PRESION DE LA TRANSMISION,10,MMTECH,2,2,2,NULL,26-Mar-16,26-Mar-16,08-Aug-16,ERNESTOPEREZ,Closed,Closed,0 - Immediate,N,CM - Corrective,Not Required,NULL,RE-Replace,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,LIMPIESA DEL SISTEMA,NULL,NULL
3126735,PV1-1123-TRH0434-HYS,434,HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789D 434,MM3,cambiar manguera de lubricacion del PTO (Backlog),CHANGE GASKET AND O-RING FILTER BASE.,37816,26-Mar-16,27-Mar-16,27-Mar-16,10,3/27/2016 9:05,MM3,cambiar manguera de lubricacion del PTO (Backlog),10,MMTECH,1,1,2,-1,27-Mar-16,27-Mar-16,08-Aug-16,ERNESTOPEREZ,Closed,Closed,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,Work order cerrada por recomendacion de Laura de los Santos.,NULL,NULL
3129692,PV1-1123-TRH0434-ENG,434,ENGINE HAULTRUCK CATERPILLAR 789D 434,MM3,EVALUAR ESCAPE DEL MOTOR,CHANGING HOSE PRESSURE TRANSMISSION,37470,27-Mar-16,27-Mar-16,27-Mar-16,10,3/27/2016 3:34,MM3,EVALUAR ESCAPE DEL MOTOR,10,MMTECH,2,2,2,NULL,27-Mar-16,27-Mar-16,11-Apr-16,EDMENA,Closed,Closed,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,IN-Inspection,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,se instalo bombillo inferior izquierdo se evaluo baja potencia del motor,NULL,NULL
3130061,PV1-1123-TRH0434-DTS-DIF,434,DIFFERENTIAL DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 434,MM3,REEMPLAZAR MANGUERA DE ENFRIAMIENTO DEL DIFERENCIAL,change PTO lubrication hose (Backlog),37470,27-Mar-16,27-Mar-16,27-Mar-16,10,3/27/2016 18:51,MM3,REEMPLAZAR MANGUERA DE ENFRIAMIENTO DEL DIFERENCIAL,10,MMTECH,2,2,5,-3,27-Mar-16,27-Mar-16,11-Apr-16,EDMENA,Closed,Closed,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,Y,NULL,DEL COMP,NULL,NULL,NULL,NULL,NULL,SE CAMBIO MANGUERA DE ENFRIAMIENTO DEL DIFERENCIAL,NULL,NULL
3133933,PV1-1123-TRH0434,434,HAULTRUCK CATERPILLAR 789D 434,MM3,ajustar injector de grasa del pin del air frame  chequear sistema automatico de lubricacion,ASSESSING ENGINE EXHAUST,38045,28-Mar-16,19-Apr-16,19-Apr-16,10,4/19/2016 7:00,MM3,ajustar injector de grasa del pin del air frame  chequear sistema automatico de lubricacion,10,MMTECH,2,1,2,NULL,19-Apr-16,19-Apr-16,04-May-16,ERNESTOPEREZ,Closed,Closed,3 - Due less than 30 days,N,CM - Corrective,Required,NULL,IN-Inspection,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,Est† bien calibrado. Aurelio Beato.,NULL,NULL
3134057,PV1-1123-TRH0434-ELS,434,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789D 434,MM3,REEMPLAZAR SELECTOR DE POSICI?N DE LA TRANSMISI?N,REPLACING THE DIFFERENTIAL COOLING HOSE,37470,28-Mar-16,28-Mar-16,28-Mar-16,10,3/28/2016 18:16,MM3,REEMPLAZAR SELECTOR DE POSICI?N DE LA TRANSMISI?N,10,MMTECH,2,2,7,-5,28-Mar-16,28-Mar-16,12-Apr-16,EDMENA,Closed,Closed,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,Y,NULL,DEL COMP,NULL,NULL,NULL,NULL,NULL,COMPLETADA.,NULL,NULL
3138761,PV1-1123-TRH0434-TIR,434,TIRE SYSTEM HAULTRUCK CATERPILLAR 789D 434,MM3,CAMBIO DE LLANTAS 1 Y 2 POR ROTACION y cambio de posici¢n 3 pelada,grease injector adjust the air frame check pin automatic lubrication system,36886,30-Mar-16,04-May-16,05-May-16,10,05-04-16 19:00,MM9,CAMBIO DE LLANTAS POSICION 1 Y 2 POR ROTACION,10,MMTYRE,24,3,24,NULL,04-May-16,04-May-16,20-May-16,EDMENA,Closed,Closed,3 - Due less than 30 days,Y,PM - Preventative,Required,CAT789DPV076,RE-Replace,Production,Normal,N,NULL,DEL COMP,NULL,NULL,NULL,NULL,NULL,CAMBIO DE LLANTAS 1 Y 2 POR ROTACION y cambio de posici¢n 3 pelada,NULL,NULL
3143051,PV1-1123-TRH0434-ACS,434,AIR CONDITIONER SYSTEM HAULTRUCK CATTERPILLAR 789D 434,MM3,INSPECCION A/C EN PM,REPLACING SELECTOR POSITION? N OF THE TRANSMISSION? N,30796,31-Mar-16,10-Apr-16,10-Apr-16,10,04-10-16 11:15,MM12,Realizar Inspeccion A/C en PM,10,MMTEDI,1,1,1,NULL,10-Apr-16,10-Apr-16,25-Apr-16,ERNESTOPEREZ,Closed,Closed,3 - Due less than 30 days,N,PM - Preventative,Required,NULL,PDM-Predictive,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,INSPECCION A/C EN PM,NULL,NULL
3143132,PV1-1123-TRH0434-FIRE,434,FIRE SUPRESSION SYSTEM HAULTRUCK CATERPILLAR 789D 434,MM3,INSPECCION SISTEMA RED CONTRA INCENDIO AFEX,TIRE CHANGE 1 AND 2 by rotation and change of position ¢ n 3 peeled,30796,31-Mar-16,10-Apr-16,10-Apr-16,10,04-10-16 12:45,MM12,INSPECCION SISTEMA RED CONTRA INCENDIO AFEX,10,MMTEDI,2,2,2,NULL,10-Apr-16,10-Apr-16,25-Apr-16,ERNESTOPEREZ,Closed,Closed,3 - Due less than 30 days,N,PM - Preventative,Required,NULL,IN-Inspection,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,INSPECCION SISTEMA RED CONTRA INCENDIO AFEX,NULL,NULL
3143259,PV1-1123-TRH0434-TIR,434,TIRE SYSTEM HAULTRUCK CATERPILLAR 789D 434,MM3,INSPECCION DE LLANTAS EN MANTENIMIENTO PREVENTIVO,INSPECTION A / C IN PM,36886,31-Mar-16,10-Apr-16,10-Apr-16,10,04-10-16 10:00,MM9,INSPECCION DE LLANTAS EN MANTENIMIENTO PREVENTIVO,10,MMTYRE,2,2,3,-0.5,10-Apr-16,10-Apr-16,25-Apr-16,ERNESTOPEREZ,Closed,Closed,3 - Due less than 30 days,Y,PM - Preventative,Required,CAT789DPV181,IN-Inspection,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,INSPECCION DE LLANTAS EN MANTENIMIENTO PREVENTIVO,NULL,NULL
3145898,PV1-1123-TRH0434-DTS-BRK,434,BRAKE SYSTEM DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 434,MM3,CORREGIR EVENTO DE CARRERA ALTA DE LOS FRENOS.,RED FIRE INSPECTION SYSTEM AFEX,37814,01-Apr-16,01-Apr-16,01-Apr-16,10,04-01-16 11:32,MM3,CORREGIR EVENTO DE CARRERA ALTA DE LOS FRENOS.,10,MMTECH,2,2,2,NULL,01-Apr-16,01-Apr-16,15-Apr-16,ERNESTOPEREZ,Closed,Closed,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RP-Repair,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,RESETEO DEL SISTEMA.,NULL,NULL
3147876,PV1-1123-TRH0434-DTS-BRK,434,BRAKE SYSTEM DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 434,MM3,CORREGIR EVENTO DE CARRERA ALTA DE FRENOS,INSPECTION IN PREVENTIVE MAINTENANCE TIRES,37470,02-Apr-16,02-Apr-16,02-Apr-16,10,04-02-16 13:30,MM3,CORREGIR EVENTO DE CARRERA ALTA DE FRENOS,10,MMTECH,4,2,4,NULL,02-Apr-16,02-Apr-16,18-Apr-16,ERNESTOPEREZ,Closed,Closed,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RP-Repair,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,realizado,NULL,NULL
3156952,PV1-1123-TRH0434-DTS-BRK,434,BRAKE SYSTEM DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 434,MM3,CORREGIR CARRERA DE FRENOS ALTA,CORRECTING HIGH EVENT RACE BRAKES.,37470,05-Apr-16,05-Apr-16,05-Apr-16,10,04-05-16 15:35,MM3,CORREGIR CARRERA DE FRENOS ALTA,10,MMTECH,2,2,4,-1.66,08-Apr-16,08-Apr-16,19-Apr-16,ERNESTOPEREZ,Closed,Closed,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RP-Repair,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,FUE RESETEADA DISYUNTOR DE CILINDRO MAESTRO DE FRENOS DELANTEROS Y PULGADO DEL MISMO.,NULL,NULL
3160728,PV1-1123-TRH0434-HYS-CSTEER-R,434,CYLINDER STEERING RIGHT HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789D 434,MM3,"CAMBIAR CILINDRO DE DIRECCION DERECHO, (BACKLOG), POR FUGA EXTERNA",CORRECTING EVENT CAREER HIGH BRAKING,32468,06-Apr-16,18-May-16,18-May-16,10,5/18/2016 2:00,MM3,"CAMBIAR CILINDRO DE DIRECCION DERECHO, (BACKLOG), POR FUGA EXTERNA",10,MMTECH,8,2,4,4.5,18-May-16,18-May-16,02-Jun-16,EDMENA,Closed,Closed,3 - Due less than 30 days,Y,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,Y,NULL,DEL COMP,NULL,NULL,NULL,NULL,NULL,se desmonto cilindro de direccion derecho,NULL,NULL
3160872,PV1-1123-TRH0434-FRM-CAB,434,CAB AND CONTROLS FRAME SYSTEM HAULTRUCK CATERPILLAR 789D 434,MM3,"CORREGIR FUGA DE ACEITE POR LA SELECTORA DE CAMBIOS  EN LA TRANSMISION (BACKLOG)
",CORRECTING HIGH RACE BRAKES,32468,06-Apr-16,19-Jun-16,19-Jun-16,10,6/19/2016 13:43,MM3,CORREGIR FUGA DE ACEITE POR LA SELECTORA DE CAMBIOS  EN LA TRANSMISION,10,MMTECH,3,2,3,NULL,19-Jun-16,19-Jun-16,14-Jul-16,ERNESTOPEREZ,Closed,Closed,3 - Due less than 30 days,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,Y,NULL,DEL COMP,NULL,NULL,NULL,NULL,NULL,Realizado,NULL,NULL
3160888,PV1-1123-TRH0434-FRM,434,FRAME SYSTEM HAULTRUCK CATERPILLAR 789D 434,MM3,REEMPLAZO DE INYECTOR DE LUBRICACION Y AJUSTAR LOS DEMAS DEL A-FRAME,CHANGE DIRECTION RIGHT CYLINDER (BACKLOG) BY EXTERNAL LEAK,32468,06-Apr-16,17-May-16,17-May-16,10,5/17/2016 21:00,MM3,REEMPLAZO DE INYECTOR DE LUBRICACION Y AJUSTAR LOS DEMAS DEL A-FRAME,10,MMTECH,4,2,NULL,4,17-May-16,17-May-16,09-Jun-16,ERNESTOPEREZ,Closed,Closed,3 - Due less than 30 days,Y,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,Y,NULL,DEL COMP,NULL,NULL,NULL,NULL,NULL,MATERIAL RETIRADO DE ALMACEN:   Entregado A Agustin Dominguez 77766 18/5/2016,NULL,NULL
3164674,PV1-1123-TRH0434-DTS-BRK,434,BRAKE SYSTEM DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 434,MM3,CORREGIR EVENTO CARRERA ALTA DE LOS FRENOS.,CORRECTING THE OIL LEAK SELECTOR changes in transmission (BACKLOG)†,37815,07-Apr-16,07-Apr-16,07-Apr-16,10,04-07-16 14:11,MM3,CORREGIR EVENTO CARRERA ALTA DE LOS FRENOS.,10,MMTECH,4,2,1,3,07-Apr-16,07-Apr-16,22-Apr-16,EDMENA,Closed,Closed,0 - Immediate,N,CM - Corrective,Required,NULL,RP-Repair,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,SE SANGRO SISTEMA DE FRENO TRASERO Y SE SETEO EL SISTEMA.,NULL,NULL
3167899,PV1-1123-TRH0434-DTS-TRA,434,TRANSMISSION DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 434,MM3,CAMBIAR MANGUERA HIDRAULICA DEL LOOK OUT.,REPLACING INJECTOR LUBRICATION AND OTHERS SET OF A-FRAME,37815,08-Apr-16,08-Apr-16,08-Apr-16,10,04-08-16 11:11,MM3,CAMBIAR MANGUERA HIDRAULICA DEL LOOK OUT.,10,MMTECH,2,6,4,-2,08-Apr-16,08-Apr-16,08-Aug-16,ERNESTOPEREZ,Closed,Closed,0 - Immediate,N,CM - Corrective,Required,NULL,RP-Repair,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,SE REEMPLAZO MANGUERA HIDRAULICA DE LA TRANSMISION.,NULL,NULL
3171065,PV1-1123-TRH0434-ELS,434,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789D 434,MM3,CAMBIAR LUZ DE BAJA INTENSIDAD INFERIOR IZQUIERDO.,CORRECTING HIGH CAREER EVENT THE BRAKES.,37814,10-Apr-16,10-Apr-16,10-Apr-16,10,04-10-16 0:06,MM3,CAMBIAR LUZ DE BAJA INTENSIDAD INFERIOR IZQUIERDO.,10,MMTECH,1,2,1,NULL,10-Apr-16,10-Apr-16,25-Apr-16,ERNESTOPEREZ,Closed,Closed,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,SE CAMBIO BOMBILLA DE BAJA INTENSIDAD INFERIOR IZQUIERDO,NULL,NULL
3182674,PV1-1123-TRH0434-DTS-DIF,434,DIFFERENTIAL DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 434,MM3,LIMPIEZA MIRILLA ACEITE DIFERENCIAL Y VERIFICACION E INSPECCION SENSOR DE NIVEL.,CHANGE THE LOOK OUT HYDRAULIC HOSE.,21711,12-Apr-16,25-Apr-16,25-Apr-16,10,4/25/2016 14:41,MM3,LIMPIEZA A LA MIRILLA DEL NIVEL ACEITE DIFERENCIAL.,10,MMTECH,11,2,NULL,11,NULL,NULL,25-Apr-16,MDELACRUZ,Cancelled,Cancelled,4 - Due more than 30 days,Y,PM - Preventative,Required,NULL,RP-Repair,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3190053,PV1-1123-TRH0434-ACS,434,AIR CONDITIONER SYSTEM HAULTRUCK CATTERPILLAR 789D 434,MM3,INSPECCION A/C EN PM SEMANA NO.17,CHANGE low light BOTTOM LEFT.,30796,14-Apr-16,19-Apr-16,19-Apr-16,10,4/19/2016 11:04,MM12,Realizar Inspeccion A/C en PM 250 Hrs,10,MMTEDI,1,1,1,NULL,19-Apr-16,19-Apr-16,05-May-16,ERNESTOPEREZ,Closed,Closed,3 - Due less than 30 days,N,PM - Preventative,Required,CAT789DPV102,IN-Inspection,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,INSPECCION A/C EN PM SEMANA NO.17,NULL,NULL
3190062,PV1-1123-TRH0434-ACS,434,AIR CONDITIONER SYSTEM HAULTRUCK CATTERPILLAR 789D 434,MM3,INSPECCION A/C EN PM SEMANA NO.17,WINDOW CLEANING OIL DIFFERENTIAL AND INSPECTION AND VERIFICATION LEVEL SENSOR.,30796,14-Apr-16,19-Apr-16,19-Apr-16,10,4/19/2016 9:00,MM12,Realizar Inspeccion A/C en PM 250 Hrs,10,MMTEDI,1,1,3,-2,19-Apr-16,19-Apr-16,04-May-16,ERNESTOPEREZ,Closed,Closed,3 - Due less than 30 days,N,PM - Preventative,Required,CAT789DPV102,IN-Inspection,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,Se cambiaron los filtros de cabina,NULL,NULL
3190103,PV1-1123-TRH0434-FIRE,434,FIRE SUPRESSION SYSTEM HAULTRUCK CATERPILLAR 789D 434,MM3,INSPECCION SISTEMA RED CONTRA INCENDIO AFEX ( PM 2000 HRS),INSPECTION A / C PM WEEK IN NO.17,30796,14-Apr-16,19-Apr-16,19-Apr-16,10,4/19/2016 10:10,MM12,INSPECCION SISTEMA RED CONTRA INCENDIO AFEX ( PM 250 HRS),10,MMTEDI,2,2,3,-1,19-Apr-16,19-Apr-16,04-May-16,ERNESTOPEREZ,Closed,Closed,3 - Due less than 30 days,N,PM - Preventative,Required,CAT789DPV104,IN-Inspection,Production,Normal,N,NULL,REVIEW,3190103,3201747,Followup Work,Pending,19-Apr-16,Se revis¢ sistema AFEX. Se le cambi¢ extintor manual,NULL,NULL
3190164,PV1-1123-TRH0434-FRM,434,FRAME SYSTEM HAULTRUCK CATERPILLAR 789D 434,MM3,"AJUSTAR ESCALERA, LADO DERECHO.",INSPECTION A / C PM WEEK IN NO.17,37814,14-Apr-16,14-Apr-16,14-Apr-16,10,4/14/2016 11:04,MM3,"AJUSTAR ESCALERA, LADO DERECHO.",10,MMTECH,2,2,2,NULL,14-Apr-16,14-Apr-16,28-Apr-16,ERNESTOPEREZ,Closed,Closed,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,AD-Adjust,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,"SE DESMONTO LA ESCALERA DEL LADO DERECHO. SE ENDEREZO Y LUEGO SE PROCEDIO A INSTALAR NUEVAMENTE. SE LE INSPECCIONARON LOS FLUIDOS, LOS NUCLEOS Y",SE LE CHEQUEO LAS LUCES. SE LE HIZO UNA BREVE INSPECCION VISUAL.,NULL
3192136,PV1-1123-TRH0434,434,HAULTRUCK CATERPILLAR 789D 434,MM3,INSPECCIONAR SISTEMA DE LUBRICACION.,RED FIRE INSPECTION SYSTEM AFEX (PM 2000 HRS),37814,15-Apr-16,15-Apr-16,15-Apr-16,10,4/15/2016 14:59,MM3,INSPECCIONAR SISTEMA DE LUBRICACION.,10,MMTECH,2,2,2,NULL,15-Apr-16,15-Apr-16,30-Apr-16,ERNESTOPEREZ,Closed,Closed,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,IN-Inspection,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,REALIZADO! EL SISTEMA ESTA PERFECTO. NELSON BATISTA.,NULL,NULL
3193684,PV1-1123-TRH0434-DTS-TRA,434,TRANSMISSION DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 434,MM3,LA TRANSMISION CAMBIA DE MANERA INAPROPIADA,"LADDER SET, RIGHT SIDE.",26123,16-Apr-16,16-Apr-16,16-Apr-16,10,4/16/2016 3:19,MM3,LA TRANSMISION CAMBIA DE MANERA INAPROPIADA,10,MMTECH,2,2,14,-12,17-Apr-16,16-Apr-16,30-Apr-16,ERNESTOPEREZ,Closed,Closed,0 - Immediate,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,Y,NULL,DEL COMP,NULL,NULL,NULL,NULL,NULL,SE REALIZO FLUSHIN AL ACEITE DE LA TRANSMISION. SE LIMPIO SCREANER DE LA TRANSMISION. SE MIDIO JUEGO AXIAL DE ENTRADA DE LA TRANSMISION.,SE EVALUO LA SECUENCIA DE CAMBIO DE LA TRANSMISION.,NULL
3196855,PV1-1123-TRH0434-DTS-TRA,434,TRANSMISSION DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 434,MM3,CAMBIAR TRANSMISION POR FALLA MECANICA.,INSPECT lubrication system.,37814,17-Apr-16,17-Apr-16,19-Apr-16,10,4/17/2016 11:57,MM3,CAMBIAR TRANSMISION POR FALLA MECANICA.,10,MMTECH,96,2,6,90,17-Apr-16,17-Apr-16,30-Apr-16,ERNESTOPEREZ,Closed,Closed,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,Y,NULL,DEL COMP,NULL,NULL,NULL,NULL,NULL,realizado,NULL,NULL
3201747,PV1-1123-TRH0434-FIRE,434,FIRE SUPRESSION SYSTEM HAULTRUCK CATERPILLAR 789D 434,MM3,REEMPLAZAR BASE DEL EXTINTOR MANUAL,CHANGING THE TRANSMISSION OF IMPROPERLY,37470,19-Apr-16,19-Apr-16,19-Apr-16,10,4/19/2016 6:08,MM12,REEMPLAZAR BASE DEL EXTINTOR MANUAL,10,MMTEDI,2,2,2,NULL,19-Apr-16,19-Apr-16,08-Aug-16,ERNESTOPEREZ,Closed,Closed,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,Y,NULL,DEL COMP,NULL,NULL,NULL,NULL,NULL,LIMPIESA DEL SISTEMA,NULL,NULL
3202073,PV1-1123-TRH0434,434,HAULTRUCK CATERPILLAR 789D 434,MM3,CAMBIO DE COOLER DE LA TRANSMISION .,CHANGE TRANSMISSION BY MECHANICAL FAILURE.,30796,19-Apr-16,19-Apr-16,19-Apr-16,10,4/19/2016 8:51,MM3,CAMBIO DE COOLER DE LA TRANSMISION .,10,MMTECH,8,2,8,NULL,19-Apr-16,19-Apr-16,14-Jul-16,ERNESTOPEREZ,Closed,Closed,3 - Due less than 30 days,N,CM - Corrective,Required,NULL,RE-Replace,Safety,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3202993,PV1-1123-TRH0434-FRM-SSPN,434,SUSPENSION SYSTEM FRAME SYSTEM HAULTRUCK CATERPILLAR 789D 434,MM3,CAMBIAR RESPIRADERO DEL TANQUE DE DIRECCI?N,REPLACING BASE MANUAL EXTINGUISHER,37470,19-Apr-16,19-Apr-16,19-Apr-16,10,4/19/2016 14:57,MM3,CAMBIAR RESPIRADERO DEL TANQUE DE DIRECCI?N,10,MMTECH,4,2,4,NULL,19-Apr-16,19-Apr-16,04-May-16,ERNESTOPEREZ,Closed,Closed,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,Y,NULL,DEL COMP,NULL,NULL,NULL,NULL,NULL,REALIZADO,NULL,NULL
3203255,PV1-1123-TRH0434,434,HAULTRUCK CATERPILLAR 789D 434,MM3,cambiar filtro y manguera,CHANGING TRANSMISSION COOLER.,37816,19-Apr-16,19-Apr-16,19-Apr-16,10,4/19/2016 20:45,MM3,cambiar filtro y manguera,10,MMTECH,1,2,1,NULL,19-Apr-16,19-Apr-16,04-May-16,ERNESTOPEREZ,Closed,Closed,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,Y,NULL,DEL COMP,NULL,NULL,NULL,NULL,NULL,REALIZADO,NULL,NULL
3204586,PV1-1123-TRH0434-HYS,434,HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789D 434,MM3,REEMPLAZAR MANGUERA DE LOCK OUT DE LA TRANSMISI?N,TANK CHANGE DIRECTION VENT? N,37470,20-Apr-16,20-Apr-16,20-Apr-16,10,4/20/2016 8:41,MM3,REEMPLAZAR MANGUERA DE LOCK OUT DE LA TRANSMISI?N,10,MMTECH,2,2,7,-5,20-Apr-16,20-Apr-16,04-May-16,ERNESTOPEREZ,Closed,Closed,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,REEMPLAZAR MANGUERA DE LOCK OUT DE LA TRANSMISI?N,NULL,NULL
3204712,PV1-1123-TRH0434-ELS,434,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789D 434,MM3,REEMPLAZAR LUCES DE ALTA,hose and filter change,37470,20-Apr-16,20-Apr-16,20-Apr-16,10,4/20/2016 10:02,MM3,REEMPLAZAR LUCES DE ALTA,10,MMTECH,1,1,1,NULL,20-Apr-16,20-Apr-16,04-May-16,ERNESTOPEREZ,Closed,Closed,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,REEMPLAZAR LUCES DE ALTA,NULL,NULL
